3.806344205566968064e+00,3.525373504539777159e-01,1.026022810363028670e+00,-9.085664762960192764e-01,1.828600666701820643e+00
1.687889654758028879e+00,-1.527260372337379435e+00,1.462700671514897799e+00,1.118138731888512205e-01,9.885521957381930847e-01
-1.349131553339506517e+00,1.288222268285592609e-01,-2.281729614729385069e+00,3.511849883351532697e-01,-4.962175990394803171e-01
-1.568115894351663764e+00,-1.726720027462257390e+00,-1.009357266413844600e+00,4.251331071375997750e-01,-2.876820376967179627e-01
9.957568081479905020e-01,2.309635934303012395e+00,1.676898598580274458e+00,-2.721529611579522889e+00,5.893129939718007027e-01
-1.593682522145713376e+00,-1.528084975994782324e+00,-9.673508053086397052e-01,3.150101455682691731e-01,-3.307366758809163754e-01
3.062831542191433720e-01,-1.611971024398237029e+00,2.298557629916041289e+00,-1.694078093565940524e+00,-8.394163765687996381e-01
1.666323981644889152e+00,2.695868742829375386e-01,-1.367983223632367240e+00,-9.328183680971692260e-01,-1.393694691190771051e+00
-1.000331704083554429e+00,1.366557153393133994e+00,-9.276579429715912095e-01,1.265519355710161165e+00,-1.122326991218063785e+00
-1.770796079934528366e+00,-2.630564914176156122e-01,2.517411151849187345e-02,1.620110654369122383e+00,-9.297196130294694827e-01
2.691162424267424247e-01,-1.510251993575650209e+00,2.103220668657777459e+00,-1.572617963669864283e+00,-4.980078839723519057e-01
2.359459551986165526e-01,-1.677394134098172840e+00,2.215764122904279265e+00,-1.577285867342746561e+00,-6.803134655987060908e-01
2.163746163905431730e-01,-1.913936666800722941e+00,1.003591685539607425e+00,-5.770982576155019306e-01,-5.351742332783427925e-01
3.138361761261802663e+00,-2.312691166437909729e+00,8.766993901178260495e-01,1.910853214148209522e+00,2.239687286328999161e+00
2.815515145136610053e-01,-2.091402884771424109e+00,1.943764692271441330e-01,-1.138030244335895613e+00,-1.571393788459509500e+00
9.282876735133871460e-01,-1.628909779817614645e+00,7.021980314931142164e-01,9.444569029245641900e-01,1.569101283092512844e+00
2.163746163905431730e-01,-1.913936666800722941e+00,1.003591685539607425e+00,-5.770982576155019306e-01,-5.351742332783427925e-01
-1.249263617686500627e+00,-7.146579438918890248e-02,-2.271342104964796160e+00,-6.306472469320695273e-02,-6.171067114469619419e-01
3.948917890056207747e-01,-1.684248523788860918e+00,1.249650207004945557e+00,-6.268169703305355167e-01,-4.240266233405998730e-01
-1.283371979263604468e+00,8.458516675824794273e-01,1.585192799230032312e+00,1.168939411208249846e+00,-2.973792008103566253e-01
-1.128810121646604214e+00,9.342613294216113307e-01,-1.281800281618027171e+00,1.150930787436266867e+00,-1.044742526357385293e+00
2.531202193098609943e+00,-2.122011190367312505e-01,-7.191536720357227797e-01,4.249125967374892676e-01,5.315111715242709645e-01
2.488829883443639979e+00,-4.089188565588170454e-01,-6.456394591269830618e-01,3.990518301802417067e-01,2.199708648592001159e-01
7.277922325220193001e-01,-3.253131513970744515e-01,2.884185852235916947e+00,-7.220998620628017450e-01,-9.607763871546475265e-01
6.928836565399468794e-01,-1.548994570392739023e+00,1.421043044080520845e+00,-3.031301295215024783e-01,1.507622075869795297e-01
-2.226664293196970235e+00,1.898130240120301515e+00,2.216410563582581705e+00,1.099159494770918011e+00,5.282810242553351854e-01
1.745620341612042159e+00,1.216358358659726385e-01,-1.555277950575697288e+00,-1.476923199723287894e+00,-7.317847915682830218e-01
-2.256044856664570553e+00,2.011523195198055003e+00,2.422883796508112031e+00,1.330515954744176055e+00,3.727451689408685653e-01
3.697852507267531674e-01,-1.677802944434943155e+00,2.129447451640044786e+00,-1.992235814900878310e+00,-6.373761808689448749e-01
-1.072911357734172455e+00,1.455392027932709831e-01,-2.312535748509557454e+00,2.061831410234254286e-02,-8.586442033739381807e-02
-1.277746172792902701e+00,-4.461720606747043294e-01,1.192741586707727341e+00,-4.281900410625769093e-01,-1.398646113333067431e-01
-2.298361998760836133e+00,2.036160782207208086e+00,2.417258795757732059e+00,1.331342009151748940e+00,3.906654015374190769e-01
2.689695069377625591e-01,1.250589430837899751e+00,-6.776358863483052941e-01,-6.540248928096011882e-01,-1.480566689669032154e+00
-1.252451859669912737e-01,-1.954543614409925967e+00,-6.109840641614907447e-02,-5.215940680342143754e-01,-1.161535681757482008e+00
1.430302754932109899e+00,4.539676634301798019e-01,-1.363766453977596882e+00,-1.061880448116925058e+00,-1.432492467076354359e+00
-1.806359217250673499e+00,-3.749586194955225465e-02,3.286001857285256733e-01,1.141422597707702602e+00,-7.627738227944678151e-01
-1.677665187089393273e+00,1.107566700715401975e+00,1.661626128628949983e+00,1.412598794557177628e+00,-2.530343812523426494e-02
-1.040448912136296755e+00,-3.240635421835046798e-02,-2.285141532581373980e+00,1.430704395449067939e-02,-7.955073778488904734e-01
1.024123562144875210e-01,-1.928194418059724580e+00,8.597454828876820443e-01,-4.584635071369924653e-01,-3.082583329859899801e-01
-1.856431602010950144e+00,-1.515435131357208087e+00,-9.668974366321271274e-01,7.057191509304450161e-01,-1.063467470853561025e-01
1.011138412097984524e-01,-1.900838070854735440e+00,1.149182766195357530e+00,-5.917644088233063870e-01,-7.415165584904800378e-01
-1.310009434098355907e+00,3.862913436455875926e-01,-2.170799837146442979e+00,-5.285310368414340709e-02,-3.288516168556179231e-01
-1.911512681770650923e+00,-1.833379795695295522e+00,-1.532819596206273616e+00,5.491634785140290242e-01,1.242820888420512887e-01
-1.484639602620106524e+00,-1.511158463648981209e+00,-7.703377061375986656e-01,1.755991255374946269e-01,-4.031312449393970043e-01
-1.267284828560357512e+00,-1.295653171572288542e-01,-2.536518189346349317e+00,1.375996085029441984e-01,-2.328954105856750889e-01
-2.298323002500484158e+00,2.034386558272811119e+00,2.414752649426991304e+00,1.336086778111022610e+00,3.872588233843952676e-01
-8.725026896206571347e-01,-1.288208341446301697e+00,7.467889299341161635e-01,2.778498912866111947e-01,6.765988150922014333e-01
-1.270826022615728190e+00,1.181879743877653821e+00,-2.165816566909533059e+00,-1.941176883696406896e-01,5.113826411830035834e-01
2.593367455674572830e-01,-1.454509676835846088e+00,1.934405110746349132e+00,-1.519888190686419227e+00,7.376742624955534566e-02
-1.750231685515351909e+00,-2.346280641601286021e-01,7.007697996856784295e-01,1.656016522098253674e-01,1.117627824589166652e+00
-1.898119671649217244e+00,-7.006575033077878933e-02,9.771392772599614140e-01,4.469429598351874477e-01,6.598019401284784813e-01
3.345374984170185861e+00,-3.675068910157648361e-01,-1.756802448992207610e+00,1.355691416088987022e+00,1.362123001507172360e+00
-1.533988601211804248e+00,-7.399290039188634038e-01,-2.288549345455967998e+00,2.732842747881651935e-01,-1.575005747449456928e-01
-1.545442648869463476e+00,-1.577982335137660730e+00,-8.746641804783898966e-01,3.233848985198721215e-01,-6.660902621846679361e-01
-1.524891700538035799e+00,-1.392919559193472656e+00,-9.275443701382111161e-01,2.678435383380887713e-01,8.367243374701760494e-02
3.810475527702214538e-01,-1.638778752867003696e+00,1.973303866727551092e+00,-1.987971248367298660e+00,-1.034592003078262518e-01
3.299396445132437794e+00,1.708939120160850811e+00,2.551644041849951972e-01,2.346280171965059669e+00,5.789806746705040280e-02
-5.876448526378977855e-01,1.127929306968685541e+00,-1.206120421614176763e+00,-7.519129783017718394e-01,5.104933234995170238e-02
3.328733018250463749e-01,2.743008553463274435e+00,1.654115772806063811e+00,5.414816874399194235e-01,-1.766189338300549361e+00
-6.948918133127054420e-01,-1.465357839744713564e+00,5.566699705175698343e-01,6.270615239588731571e-01,4.457946879456278766e-01
-6.236894190158954743e-01,-1.576229076536754592e+00,4.111916028427292091e-01,5.949516934465863827e-01,5.046142642506420417e-01
1.554562890352638060e+00,2.570768096100983433e-02,-7.065368421099075258e-01,-1.409515167019951942e+00,-1.374586806315192034e+00
-1.238102879741053153e+00,2.322354032421897474e-01,-2.136216949605264315e+00,-2.377145851627041895e-01,-2.616629246102167849e-01
1.745088501061295538e+00,-1.876296450243694292e+00,4.660597971967764819e-01,1.835433300859366179e+00,2.261845139893788659e+00
2.028349383410533446e-01,-1.029862048730956214e+00,-2.177989970155606692e+00,1.837036692016363659e+00,1.937714501522124211e+00
-9.967105460009118012e-01,3.410719933267612469e-01,-1.879966891156430897e+00,-6.408277997317654018e-01,3.398097487151671703e-01
-1.467198100472728362e+00,7.758871441634568322e-01,-1.631518203759186048e-01,7.542372613629415301e-02,6.904048132913902514e-01
-1.568253983498422599e+00,3.320339340171585274e+00,1.288891568947613253e-01,6.125194610656193861e-01,-1.565745039345897704e-02
-1.220287129570711171e+00,-1.455768040253772322e-01,-2.326119501858073146e+00,-6.065408649101045740e-02,-4.039124116721137248e-01
1.329012289192240015e+00,-1.349201634351743007e+00,1.567118336310253879e+00,-5.208296543881760776e-01,1.135632270176870184e+00
-1.786660981911970314e+00,-1.353152613380708413e-01,7.754101367237836717e-01,1.255561614046783181e-01,1.008022754079546779e+00
-2.183065614341466620e+00,-6.534791017538704727e-02,7.811109106734713814e-01,1.875488275616130074e-01,1.452768692928667837e+00
-1.765371920549529294e+00,-1.074284358665992256e+00,-9.234342583020882511e-01,2.068615567808619604e-01,-1.797770648127153814e-01
6.775159734395824751e-01,-1.607439993707155956e+00,2.464503284443143594e-01,-5.569497926385486020e-01,-1.313818244426957271e+00
7.191882781947614989e-01,-1.566210577950384764e+00,2.689397929085194927e-01,-6.121135229662127974e-01,-1.273513562976000379e+00
6.933547408273312840e-01,-1.544683870747879828e+00,2.742694264784846792e-01,-5.668288329888472310e-01,-1.301416581855546761e+00
6.415082925461746965e-01,-1.455952736378286705e+00,4.367370891299955926e-01,-3.312289761032173874e-01,-1.480613928768324206e+00
6.408716070102149498e-01,-1.343983931169474344e+00,2.039862364267742700e-01,-1.227899121779413849e-01,-1.546149547522516876e+00
7.866431456153079038e-01,-1.607934831821712374e+00,4.435334758606993555e-01,-6.995290355425496376e-01,-1.596972917101790568e+00
6.581536288490893449e-01,-1.371388036706606917e+00,6.853496335738962220e-01,-9.339641525357231799e-01,-1.405914995499977449e+00
6.839386332129244739e-01,4.210389898624431471e-01,-8.936553459183143033e-01,-7.636300740185083535e-01,-7.299551559989470029e-01
-1.710610622402030767e+00,-1.796844957250825825e+00,-9.604173591478873950e-01,1.302465623649791959e-01,-2.206610741630390671e-01
-1.887006477889068945e+00,6.698002611435400766e-01,-2.939094821357186027e-01,-2.207065429399144019e-01,1.009443549839885268e+00
-1.224632288341300113e+00,2.793716667149119370e+00,-8.591605714808268068e-01,2.344172342699804845e-01,1.612154787702620717e-01
-6.765867440707299396e-01,2.908020927328934579e+00,-5.687653985459463213e-01,1.108740205387537120e-01,-1.513238201682135520e-01
-2.019847569131556053e+00,9.578414416040992307e-01,1.637270647311356742e+00,1.256887663749897355e+00,5.027255523450329111e-01
1.223795393998651893e+00,1.176034333135292043e+00,-1.669077366764585291e+00,7.022555200384121843e-01,1.136280488056829796e+00
-1.061902615230742919e+00,1.234344711778859960e+00,-9.659087138288556806e-01,-5.249703385544979284e-01,-1.277858309925143307e-02
2.450650674725953215e-01,-1.516241166031757848e+00,2.148486546646017903e+00,-1.548291518319510729e+00,-4.327287062143104768e-01
8.161134609865988709e-01,-1.020487620024720599e+00,2.050013647086685875e+00,-4.980510364067151918e-02,-2.767039466568330219e+00
3.238647528922647290e+00,1.625235363943653200e+00,4.914102679101424176e-01,2.452212690780026794e+00,-7.874646706571485077e-02
-4.020457365718141940e-01,-1.404334476795272568e+00,-1.180658181252470518e-01,-6.666880193803733645e-01,-1.218336462693652811e+00
-1.280902622843611782e+00,6.343295690652887009e-01,-1.952982519350936474e+00,-2.495688179140154173e-01,-7.488964411221188389e-02
-1.081911198140016683e+00,1.711219016818965322e-01,-2.132605058699504230e+00,1.511966564498257448e-01,-3.333786946277869090e-01
-1.828089087202426688e+00,-9.090725987036933908e-01,-6.681771509587796087e-01,2.703371634007225438e-02,-8.492886834571045096e-02
6.919189892812342979e-01,2.961917384138700093e+00,-6.746736802691138957e-02,-1.399067763049678170e+00,-1.299180704108107431e-01
2.979113446712115199e+00,8.487813897466102153e-01,-9.293447603602759122e-01,2.823144587034221775e+00,-4.288166370892046442e-01
-5.083022820556486465e-01,-1.335920579963179700e+00,7.520175560907295109e-01,4.562272129846476898e-01,7.138658500000778506e-01
